"Region","County","District","District Name","Charter Status","Staff_Category","Staff","FTE Count","Total Base Pay","Average Base Pay"
"06","HOUSTON COUNTY","113903","LOVELADY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","4.09","298995","73016"
"06","HOUSTON COUNTY","113903","LOVELADY ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","54.49","2656627","48752"
"06","HOUSTON COUNTY","113903","LOVELADY ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","5.00","91925","18385"
"06","HOUSTON COUNTY","113903","LOVELADY ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","5.00","91925","18385"
"06","HOUSTON COUNTY","113903","LOVELADY ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","18.94","466725","24640"
"06","HOUSTON COUNTY","113903","LOVELADY ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","78.43","3215277","40993"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.00","67170","33585"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","2.00","69410","34705"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","13.00","517630","39811"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","1.35","48182","35580"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","20.13","829544","41200"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","2.21","87618","39585"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","40.70","1619554","39788"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.50","68428","45619"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","2.13","78554","36816"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","5.29","222356","42067"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","8.92","369338","41408"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.13","76124","67594"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","91000","91000"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","2.13","167124","78602"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","51.75","2156016","41662"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","8.50","131039","15416"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","8.50","131039","15416"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","21.10","394435","18690"
"06","HOUSTON COUNTY","113905","LATEXO ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","81.35","2681490","32961"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","34235","34235"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.00","85690","42845"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","11.11","482247","43398"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","16.16","664919","41156"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","4.72","207051","43822"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","34.99","1474142","42127"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","0.89","46666","52263"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","50738","25369"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","34585","34585"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","3.89","131989","33905"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.11","6075","53571"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","35100","35100"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","2.00","122503","61252"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","80800","80800"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","4.11","244478","59435"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","43.00","1850609","43038"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","5.00","95063","19013"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","5.00","95063","19013"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","16.00","333569","20848"
"06","HOUSTON COUNTY","113906","KENNARD ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","64.00","2279241","35614"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","4.00","174331","43583"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","17.00","698775","41104"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","99.45","4108971","41317"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","103.15","4464504","43282"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","30.91","1315044","42547"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","254.51","10761625","42284"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","ATHLETIC TRAINER","1.00","61538","61760"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","11.50","669235","58194"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","DEPARTMENT HEAD","3.67","171183","46686"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","5.00","295066","59016"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","2.00","105413","52707"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","10.50","698597","66533"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","6.32","219252","34673"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SPEECH THRPST/SPEECH-LANG PATH","3.51","180359","51387"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TEACHER FACILITATOR","8.26","395926","47908"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TRUANT OFF/VISIT TEACHER","1.81","95656","52922"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","WORK-BASED LEARNING SITE COOR","0.40","20924","51715"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","53.97","2913149","53975"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","10.50","718415","68420"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASST/ASSOC/DEPUTY SUPERINTEND.","1.00","105840","105840"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.76","68152","89438"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","85714","85714"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","2.00","182028","91014"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","7.00","568293","81185"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","131000","131000"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TEACHER SUPERVISOR","2.00","158676","79338"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","25.26","2018118","79887"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","333.74","15692892","47021"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","64.13","1027562","16022"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","64.13","1027562","16022"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","174.06","3801657","21841"
"18","HOWARD COUNTY","114901","BIG SPRING ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","571.94","20522111","35882"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","46084","46084"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","4.13","164600","39864"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","20.13","935659","46471"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","30.48","1462864","48001"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","4.88","219731","44995"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","60.62","2828938","46665"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.02","57841","56474"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.00","71165","71165"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","0.88","30544","34670"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","2.91","159550","54919"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","0.89","43997","49274"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ATHLETIC DIRECTOR","0.52","31727","60571"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","3.00","228051","76017"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","111000","111000"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","5.42","414775","76573"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","68.94","3403263","49362"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","12.96","209616","16178"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","12.96","209616","16178"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","24.49","638923","26094"
"18","HOWARD COUNTY","114902","COAHOMA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","106.39","4251802","39965"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.11","45184","40883"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","3.32","145962","44023"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","20.46","928220","45357"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.86","35438","41308"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","22.69","1078606","47530"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","1.43","71348","49939"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","49.87","2304758","46219"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","1.50","86530","57583"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","0.14","6570","47747"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","56500","56500"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","1.00","66827","66827"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","1.00","33532","33532"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","4.64","249959","53867"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","2.00","133726","66863"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","2.00","157850","78925"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","109180","109180"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","5.00","400756","80151"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","59.51","2955473","49667"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","10.00","175071","17507"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","10.00","175071","17507"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","21.67","549207","25340"
"18","HOWARD COUNTY","114904","FORSAN ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","91.18","3679751","40357"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN","1.00","46945","46945"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","2.10","100489","47902"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","16.28","785277","48243"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.43","20721","47799"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","19.45","903766","46463"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ALL GRADE LEVELS","2.70","128447","47541"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","41.96","1985645","47320"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","COUNSELOR","2.74","169092","61647"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","EDUCATIONAL DIAGNOSTICIAN","0.30","16286","54633"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","LIBRARIAN","1.00","51948","51948"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHR NON-INSTR DISTRICT","2.00","86087","43044"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","SCHOOL NURSE","0.99","27156","27301"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","7.04","350569","49827"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","ASSISTANT PRINCIPAL","1.00","54500","54500"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","BUSINESS MANAGER","1.00","59604","59604"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIR -PERSONNEL/HUMAN RESOURCES","1.00","80435","80435"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","DIST INSTR PGM DIR OR EXC DIR","1.00","64273","64273"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","2.00","135380","67690"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","REGISTRAR","1.00","28981","28981"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","110599","110599"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","8.00","533772","66722"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","57.00","2869986","50353"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","EDUCATIONAL AIDE","7.84","149740","19099"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","PARAPROFESSIONAL STAFF","TOTAL PARAPROFESSIONAL STAFF","7.84","149740","19099"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","24.87","524530","21089"
"19","HUDSPETH COUNTY","115901","FT HANCOCK ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","89.71","3544256","39508"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.84","26332","31501"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","PRE-KINDERGARTEN/KINDERGARTEN","0.36","11195","31500"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","3.72","126795","34093"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.34","12633","36745"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","8.63","349443","40497"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","13.88","526398","37916"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","OTHER CAMP PROF PERSONNEL","1.00","55000","55000"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","SUPPORT STAFF","TOTAL SUPPORT STAFF","1.00","55000","55000"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","0.12","6718","57566"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","72500","72500"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","1.12","79218","70939"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","16.00","660616","41289"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD","AUXILIARY","AUXILIARY","12.00","210450","17538"
"19","HUDSPETH COUNTY","115902","SIERRA BLANCA ISD","TRADITIONAL ISD/CSD"," ","TOTAL PERSONNEL","28.00","871066","31110"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","KINDERGARTEN","0.62","23899","38722"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","ELEMENTARY (GRADES 1-6)","4.37","212129","48580"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","MIDDLE SCHOOL (GRADES 6 - 8)","0.27","9126","34218"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","SECONDARY (GRADES 7-12)","5.75","264334","45971"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","TEACHING STAFF","TOTAL TEACHING STAFF","11.00","509488","46315"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","PRINCIPAL","1.00","65390","65390"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","SUPERINTENDENT/CAO/CEO/PRESDNT","1.00","92795","92795"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD","ADMINISTRATIVE STAFF","TOTAL ADMINISTRATIVE STAFF","2.00","158185","79093"
"19","HUDSPETH COUNTY","115903","DELL CITY ISD","TRADITIONAL ISD/CSD"," ","TOTAL PROFESSIONAL STAFF","13.00","667673","51357"
