"DIST_SPEN","DIST_SPER","DIST_SPED","DIST_OVRN","DIST_OVRR","DIST_OVRD","DIST_MIGN","DIST_MIGR","DIST_MIGD","DIST_LEPN","DIST_LEPR","DIST_LEPD","DIST_IMMN","DIST_IMMR","DIST_IMMD","DIST_GFTN","DIST_GFTR","DIST_GFTD","DIST_ECNN","DIST_ECNR","DIST_ECND","DIST_CTEN","DIST_CTER","DIST_CTED","DIST_TTLN","DIST_TTLR","DIST_TTLD","DIST_BEN","DIST_BER","DIST_BED","DIST_ATRN","DIST_ATRR","DIST_ATRD","DIST_MUN","DIST_MUR","DIST_MUD","DIST_PIN","DIST_PIR","DIST_PID","DIST_WHN","DIST_WHR","DIST_WHD","DIST_NAN","DIST_NAR","DIST_NAD","DIST_HSN","DIST_HSR","DIST_HSD","DIST_ASN","DIST_ASR","DIST_ASD","DIST_AAN","DIST_AAR","DIST_AAD","DIST_FEMN","DIST_FEMR","DIST_FEMD","DIST_MALN","DIST_MALR","DIST_MALD","DIST_ALLN","DIST_ALLR","DIST_ALLD","DISTRICT","Gradespan","cntyname","regnname","distname","COUNTY","REGION"
"0","0.0","34","-","2.2","<100",".",".",".","0","0.0","3",".",".",".","0","0.0","53","0","0.0","149","0","0.0","167","0","0.0","7","0","0.0","1","0","0.0","157","0","0.0","9",".",".",".","-","0.4","<300","0","0.0","3","-","0.5","<200","0","0.0","6","0","0.0","13","-","0.0","<300","-","0.8","<300","-","0.4","<500","094903","912","Guadalupe County","Austin","Navarro ISD","094","13"
"0","0.0","56","-","1.5","<300",".",".",".","0","0.0","10",".",".",".","0","0.0","57","-","0.4","<300","0","0.0","120","-","0.4","<800","0","0.0","9","-","0.9","<400","0","0.0","12","0","0.0","1","-","0.4","<500","0","0.0","4","-","0.5","<300","0","0.0","7","0","0.0","22","-","0.3","<400","-","0.5","<400","-","0.4","<800","094904","712","Guadalupe County","Austin","Marion ISD","094","13"
"0","0.0","20","0","0.0","80",".",".",".","0","0.0","8",".",".",".","0","0.0","20","0","0.0","118",".",".",".","0","0.0","277","0","0.0","7","0","0.0","145","0","0.0","5",".",".",".","0","0.0","162","0","0.0","3","0","0.0","99",".",".",".","0","0.0","8","0","0.0","131","0","0.0","146","0","0.0","277","094904","78","Guadalupe County","Austin","Marion ISD","094","13"
"0","0.0","36","-","2.5","<200",".",".",".","0","0.0","2",".",".",".","0","0.0","37","-","0.8","<200","0","0.0","120","-","0.7","<500","0","0.0","2","-","1.6","<200","0","0.0","7","0","0.0","1","-","0.7","<300","0","0.0","1","-","0.8","<200","0","0.0","7","0","0.0","14","-","0.5","<300","-","0.9","<300","-","0.7","<500","094904","912","Guadalupe County","Austin","Marion ISD","094","13"
"0","0.0","51","-","3.2","<100","0","0.0","31","0","0.0","2",".",".",".","0","0.0","29","-","0.7","<200","-","0.5","<300","-","0.9","<400","0","0.0","3","-","1.1","<100","0","0.0","4",".",".",".","0","0.0","173","0","0.0","1","-","2.4","<200","0","0.0","1","0","0.0","8","-","1.3","<200","-","1.0","<200","-","1.1","<400","095901","712","Hale County","Lubbock","Abernathy ISD","095","17"
"0","0.0","13","0","0.0","28","0","0.0","11","0","0.0","1",".",".",".","0","0.0","9","0","0.0","68",".",".",".","0","0.0","124","0","0.0","1","0","0.0","35","0","0.0","1",".",".",".","0","0.0","63",".",".",".","0","0.0","56",".",".",".","0","0.0","4","0","0.0","54","0","0.0","70","0","0.0","124","095901","78","Hale County","Lubbock","Abernathy ISD","095","17"
"0","0.0","38","-","4.6","<100","0","0.0","20","0","0.0","1",".",".",".","0","0.0","20","-","1.2","<100","-","0.5","<300","-","1.3","<300","0","0.0","2","-","1.7","<100","0","0.0","3",".",".",".","0","0.0","110","0","0.0","1","-","3.6","<200","0","0.0","1","0","0.0","4","-","1.9","<200","-","1.6","<200","-","1.7","<300","095901","912","Hale County","Lubbock","Abernathy ISD","095","17"
"0","0.0","11","0","0.0","16","0","0.0","1","0","0.0","2",".",".",".","0","0.0","5","0","0.0","39","0","0.0","34","0","0.0","61","0","0.0","2","0","0.0","16","0","0.0","1",".",".",".","0","0.0","30","0","0.0","1","0","0.0","29",".",".",".",".",".",".","0","0.0","30","0","0.0","31","0","0.0","61","095902","712","Hale County","Lubbock","Cotton Center ISD","095","17"
"0","0.0","4","0","0.0","5",".",".",".","0","0.0","1",".",".",".","0","0.0","2","0","0.0","14",".",".",".","0","0.0","24","0","0.0","1","0","0.0","5",".",".",".",".",".",".","0","0.0","10","0","0.0","1","0","0.0","13",".",".",".",".",".",".","0","0.0","13","0","0.0","11","0","0.0","24","095902","78","Hale County","Lubbock","Cotton Center ISD","095","17"
"0","0.0","7","0","0.0","11","0","0.0","1","0","0.0","1",".",".",".","0","0.0","3","0","0.0","25","0","0.0","34","0","0.0","37","0","0.0","1","0","0.0","11","0","0.0","1",".",".",".","0","0.0","20",".",".",".","0","0.0","16",".",".",".",".",".",".","0","0.0","17","0","0.0","20","0","0.0","37","095902","912","Hale County","Lubbock","Cotton Center ISD","095","17"
"-","5.8","<100","5","6.2","81","0","0.0","9","0","0.0","9",".",".",".","0","0.0","35","5","2.8","178","-","2.9","<200","9","3.2","284","0","0.0","6","6","4.3","140","0","0.0","2",".",".",".","-","1.6","<100",".",".",".","-","3.4","<300",".",".",".","-","7.7","<100","-","1.5","<200","-","4.6","<200","9","3.2","285","095903","712","Hale County","Lubbock","Hale Center ISD","095","17"
"-","6.3","<100","0","0.0","40","0","0.0","4","0","0.0","5",".",".",".","0","0.0","17","-","1.5","<100",".",".",".","-","1.0","<200","0","0.0","3","-","2.2","<100","0","0.0","2",".",".",".","0","0.0","20",".",".",".","-","1.3","<100",".",".",".","0","0.0","1","-","0.0","<100","-","2.0","<100","-","1.0","<200","095903","78","Hale County","Lubbock","Hale Center ISD","095","17"
"-","5.6","<100","5","12.2","41","0","0.0","5","0","0.0","4",".",".",".","0","0.0","18","-","3.6","<200","-","2.9","<200","-","4.4","<200","0","0.0","3","-","5.3","<100",".",".",".",".",".",".","-","2.3","<100",".",".",".","-","4.7","<200",".",".",".","-","8.3","<100","-","2.4","<100","-","5.9","<200","-","4.3","<200","095903","912","Hale County","Lubbock","Hale Center ISD","095","17"
"0","0.0","16","-","2.6","<100","0","0.0","3","0","0.0","5","0","0.0","3","0","0.0","16","-","1.3","<100","-","1.2","<100","-","0.8","<200","0","0.0","4","-","2.1","<100",".",".",".",".",".",".","0","0.0","30",".",".",".","-","1.1","<100",".",".",".","0","0.0","3","-","0.0","<100","-","1.4","<100","-","0.8","<200","095904","712","Hale County","Lubbock","Petersburg ISD","095","17"
"0","0.0","3","0","0.0","11","0","0.0","2","0","0.0","2","0","0.0","1","0","0.0","2","0","0.0","24",".",".",".","0","0.0","40","0","0.0","2","0","0.0","10",".",".",".",".",".",".","0","0.0","8",".",".",".","0","0.0","32",".",".",".",".",".",".","0","0.0","15","0","0.0","25","0","0.0","40","095904","78","Hale County","Lubbock","Petersburg ISD","095","17"
"0","0.0","13","-","3.7","<100","0","0.0","1","0","0.0","3","0","0.0","2","0","0.0","14","-","2.0","<100","-","1.2","<100","-","1.2","<100","0","0.0","2","-","2.6","<100",".",".",".",".",".",".","0","0.0","22",".",".",".","-","1.6","<100",".",".",".","0","0.0","3","-","0.0","<100","-","2.2","<100","-","1.2","<100","095904","912","Hale County","Lubbock","Petersburg ISD","095","17"
"8","2.1","376","34","5.2","656","-","4.7","<100","6","7.7","78","0","0.0","28","0","0.0","185","19","1.4","1,337","23","2.0","1,130","-","0.1","<900","-","3.8","<100","33","3.0","1,112","0","0.0","21","0","0.0","1","-","0.8","<600","0","0.0","9","40","2.2","1,855","0","0.0","10","-","3.2","<200","14","1.1","1,249","34","2.6","1,292","48","1.9","2,541","095905","712","Hale County","Lubbock","Plainview ISD","095","17"
"0","0.0","121","0","0.0","198","0","0.0","34","0","0.0","20","0","0.0","9","0","0.0","73","0","0.0","540",".",".",".","0","0.0","868","0","0.0","16","0","0.0","371","0","0.0","8","0","0.0","1","0","0.0","177","0","0.0","5","0","0.0","651","0","0.0","2","0","0.0","36","0","0.0","444","0","0.0","436","0","0.0","880","095905","78","Hale County","Lubbock","Plainview ISD","095","17"
"8","3.1","255","34","7.4","458","-","10.0","<100","6","10.3","58","0","0.0","19","0","0.0","112","19","2.4","797","23","2.0","1,130","-","6.7","<100","-","5.6","<100","33","4.5","741","0","0.0","13",".",".",".","-","1.2","<400","0","0.0","4","40","3.3","1,204","0","0.0","8","-","4.4","<100","14","1.7","805","34","4.0","856","48","2.9","1,661","095905","912","Hale County","Lubbock","Plainview ISD","095","17"
"-","2.0","<100","-","1.9","<100","0","0.0","8","0","0.0","10","0","0.0","3","0","0.0","24","0","0.0","132","-","0.8","<200","-","0.4","<300","0","0.0","14","0","0.0","100","0","0.0","2",".",".",".","0","0.0","106","0","0.0","1","0","0.0","113","0","0.0","2","-","3.8","<100","-","0.0","<200","-","0.8","<200","-","0.4","<300","096904","712","Hall County","Amarillo","Memphis ISD","096","16"
"0","0.0","14","0","0.0","17","0","0.0","1","0","0.0","5",".",".",".","0","0.0","13","0","0.0","50",".",".",".","0","0.0","96","0","0.0","5","0","0.0","41",".",".",".",".",".",".","0","0.0","45",".",".",".","0","0.0","44","0","0.0","1","0","0.0","6","0","0.0","48","0","0.0","48","0","0.0","96","096904","78","Hall County","Amarillo","Memphis ISD","096","16"
"-","2.9","<100","-","2.9","<100","0","0.0","7","0","0.0","5","0","0.0","3","0","0.0","11","0","0.0","82","-","0.8","<200","-","0.6","<200","0","0.0","9","0","0.0","59","0","0.0","2",".",".",".","0","0.0","61","0","0.0","1","0","0.0","69","0","0.0","1","-","5.0","<100","-","0.0","<100","-","1.3","<100","-","0.6","<200","096904","912","Hall County","Amarillo","Memphis ISD","096","16"
"0","0.0","14","-","3.7","<100","0","0.0","4","0","0.0","7","0","0.0","2","0","0.0","14","0","0.0","68","0","0.0","83","-","0.8","<200","0","0.0","7","-","2.3","<100","0","0.0","1",".",".",".","-","1.4","<100",".",".",".","0","0.0","51",".",".",".","0","0.0","3","-","1.5","<100","-","0.0","<100","-","0.8","<200","096905","712","Hall County","Amarillo","Turkey-Quitaque ISD","096","16"
"0","0.0","6","0","0.0","9","0","0.0","4","0","0.0","4","0","0.0","2","0","0.0","3","0","0.0","27",".",".",".","0","0.0","41","0","0.0","4","0","0.0","18","0","0.0","1",".",".",".","0","0.0","19",".",".",".","0","0.0","19",".",".",".","0","0.0","2","0","0.0","20","0","0.0","21","0","0.0","41","096905","78","Hall County","Amarillo","Turkey-Quitaque ISD","096","16"
"0","0.0","8","-","5.6","<100",".",".",".","0","0.0","3",".",".",".","0","0.0","11","0","0.0","41","0","0.0","83","-","1.1","<100","0","0.0","3","-","4.0","<100",".",".",".",".",".",".","-","1.9","<100",".",".",".","0","0.0","32",".",".",".","0","0.0","1","-","2.2","<100","-","0.0","<100","-","1.1","<100","096905","912","Hall County","Amarillo","Turkey-Quitaque ISD","096","16"
"0","0.0","50","-","0.9","<200","0","0.0","2","0","0.0","14","0","0.0","5","0","0.0","23","-","0.5","<200","-","2.0","<200","-","1.0","<500","0","0.0","12","-","2.4","<200","0","0.0","13",".",".",".","-","0.9","<400","0","0.0","3","-","1.7","<100","0","0.0","2","0","0.0","3","-","1.0","<300","-","0.9","<300","-","1.0","<500","097902","712","Hamilton County","Waco","Hamilton ISD","097","12"
"0","0.0","18","0","0.0","39","0","0.0","2","0","0.0","9","0","0.0","5","0","0.0","12","0","0.0","73",".",".",".","0","0.0","151","0","0.0","8","0","0.0","48","0","0.0","5",".",".",".","0","0.0","120",".",".",".","0","0.0","25",".",".",".","0","0.0","1","0","0.0","70","0","0.0","81","0","0.0","151","097902","78","Hamilton County","Waco","Hamilton ISD","097","12"
"0","0.0","32","-","1.5","<100",".",".",".","0","0.0","5",".",".",".","0","0.0","11","-","0.9","<200","-","2.0","<200","-","1.5","<300","0","0.0","4","-","3.3","<200","0","0.0","8",".",".",".","-","1.4","<300","0","0.0","3","-","3.0","<100","0","0.0","2","0","0.0","2","-","1.5","<200","-","1.5","<200","-","1.5","<300","097902","912","Hamilton County","Waco","Hamilton ISD","097","12"
"0","0.0","42","0","0.0","82",".",".",".","0","0.0","8","0","0.0","4","0","0.0","23","0","0.0","160","0","0.0","94","0","0.0","346","0","0.0","7","0","0.0","122","0","0.0","1",".",".",".","0","0.0","276","0","0.0","2","0","0.0","65","0","0.0","1","0","0.0","1","0","0.0","159","0","0.0","187","0","0.0","346","097903","712","Hamilton County","Waco","Hico ISD","097","12"
"0","0.0","9","0","0.0","20",".",".",".","0","0.0","4",".",".",".","0","0.0","9","0","0.0","46",".",".",".","0","0.0","107","0","0.0","3","0","0.0","22",".",".",".",".",".",".","0","0.0","87",".",".",".","0","0.0","20",".",".",".",".",".",".","0","0.0","47","0","0.0","60","0","0.0","107","097903","78","Hamilton County","Waco","Hico ISD","097","12"
"0","0.0","33","0","0.0","62",".",".",".","0","0.0","4","0","0.0","4","0","0.0","14","0","0.0","114","0","0.0","94","0","0.0","239","0","0.0","4","0","0.0","100","0","0.0","1",".",".",".","0","0.0","189","0","0.0","2","0","0.0","45","0","0.0","1","0","0.0","1","0","0.0","112","0","0.0","127","0","0.0","239","097903","912","Hamilton County","Waco","Hico ISD","097","12"
"0","0.0","25","0","0.0","57","0","0.0","6","0","0.0","18","0","0.0","7","0","0.0","14","0","0.0","108","0","0.0","137","0","0.0","208","0","0.0","18","0","0.0","65","0","0.0","1",".",".",".","0","0.0","103","0","0.0","1","0","0.0","103",".",".",".",".",".",".","0","0.0","112","0","0.0","96","0","0.0","208","098901","712","Hansford County","Amarillo","Gruver ISD","098","16"
"0","0.0","9","0","0.0","21","0","0.0","4","0","0.0","4","0","0.0","3","0","0.0","5","0","0.0","39",".",".",".","0","0.0","68","0","0.0","6","0","0.0","18",".",".",".",".",".",".","0","0.0","31",".",".",".","0","0.0","37",".",".",".",".",".",".","0","0.0","34","0","0.0","34","0","0.0","68","098901","78","Hansford County","Amarillo","Gruver ISD","098","16"
"0","0.0","16","0","0.0","36","0","0.0","2","0","0.0","14","0","0.0","4","0","0.0","9","0","0.0","69","0","0.0","137","0","0.0","140","0","0.0","12","0","0.0","47","0","0.0","1",".",".",".","0","0.0","72","0","0.0","1","0","0.0","66",".",".",".",".",".",".","0","0.0","78","0","0.0","62","0","0.0","140","098901","912","Hansford County","Amarillo","Gruver ISD","098","16"
"0","0.0","5","0","0.0","7","0","0.0","1","0","0.0","1",".",".",".","0","0.0","3","0","0.0","13",".",".",".","0","0.0","26","0","0.0","1","0","0.0","10","0","0.0","1",".",".",".","0","0.0","14","0","0.0","1","0","0.0","10",".",".",".",".",".",".","0","0.0","13","0","0.0","13","0","0.0","26","098903","712","Hansford County","Amarillo","Pringle-Morse CISD","098","16"
"0","0.0","5","0","0.0","7","0","0.0","1","0","0.0","1",".",".",".","0","0.0","3","0","0.0","13",".",".",".","0","0.0","26","0","0.0","1","0","0.0","10","0","0.0","1",".",".",".","0","0.0","14","0","0.0","1","0","0.0","10",".",".",".",".",".",".","0","0.0","13","0","0.0","13","0","0.0","26","098903","78","Hansford County","Amarillo","Pringle-Morse CISD","098","16"
"0","0.0","37","-","2.0","<100","0","0.0","2","0","0.0","21","0","0.0","5","0","0.0","23","0","0.0","160","-","0.6","<200","-","0.9","<200","0","0.0","18","0","0.0","119","0","0.0","6",".",".",".","-","1.6","<200",".",".",".","-","0.5","<200","0","0.0","4","0","0.0","1","-","2.0","<200","-","0.0","<200","-","0.9","<400","098904","712","Hansford County","Amarillo","Spearman ISD","098","16"
"0","0.0","10","0","0.0","28","0","0.0","1","0","0.0","8",".",".",".","0","0.0","4","0","0.0","56",".",".",".","0","0.0","106","0","0.0","7","0","0.0","36","0","0.0","3",".",".",".","0","0.0","43",".",".",".","0","0.0","57","0","0.0","3",".",".",".","0","0.0","46","0","0.0","60","0","0.0","106","098904","78","Hansford County","Amarillo","Spearman ISD","098","16"
"0","0.0","27","-","2.9","<100","0","0.0","1","0","0.0","13","0","0.0","5","0","0.0","19","0","0.0","104","-","0.6","<200","-","33.3","<100","0","0.0","11","0","0.0","83","0","0.0","3",".",".",".","-","2.5","<100",".",".",".","-","0.7","<200","0","0.0","1","0","0.0","1","-","2.9","<200","-","0.0","<200","-","1.4","<300","098904","912","Hansford County","Amarillo","Spearman ISD","098","16"
"0","0.0","11","0","0.0","19",".",".",".","0","0.0","3","0","0.0","4","0","0.0","8","0","0.0","65","0","0.0","42","0","0.0","93","0","0.0","3","0","0.0","51","0","0.0","4",".",".",".","0","0.0","42","0","0.0","2","0","0.0","40","0","0.0","1","0","0.0","4","0","0.0","47","0","0.0","46","0","0.0","93","099902","712","Hardeman County","Wichita Falls","Chillicothe ISD","099","09"
"0","0.0","4","0","0.0","6",".",".",".","0","0.0","1","0","0.0","1","0","0.0","4","0","0.0","14",".",".",".","0","0.0","25","0","0.0","1","0","0.0","13","0","0.0","2",".",".",".","0","0.0","14",".",".",".","0","0.0","6",".",".",".","0","0.0","3","0","0.0","13","0","0.0","12","0","0.0","25","099902","78","Hardeman County","Wichita Falls","Chillicothe ISD","099","09"
"0","0.0","7","0","0.0","13",".",".",".","0","0.0","2","0","0.0","3","0","0.0","4","0","0.0","51","0","0.0","42","0","0.0","68","0","0.0","2","0","0.0","38","0","0.0","2",".",".",".","0","0.0","28","0","0.0","2","0","0.0","34","0","0.0","1","0","0.0","1","0","0.0","34","0","0.0","34","0","0.0","68","099902","912","Hardeman County","Wichita Falls","Chillicothe ISD","099","09"
"-","3.3","<100","-","1.6","<100",".",".",".","0","0.0","1",".",".",".","0","0.0","14","-","2.2","<200","0","0.0","121","-","1.1","<300","0","0.0","1","-","1.9","<200","0","0.0","9",".",".",".","-","1.2","<200","0","0.0","1","-","1.5","<100",".",".",".","0","0.0","25","-","0.8","<200","-","1.5","<200","-","1.1","<300","099903","712","Hardeman County","Wichita Falls","Quanah ISD","099","09"
"0","0.0","19","0","0.0","22",".",".",".",".",".",".",".",".",".","0","0.0","3","0","0.0","54",".",".",".","0","0.0","91",".",".",".","0","0.0","24","0","0.0","1",".",".",".","0","0.0","57",".",".",".","0","0.0","26",".",".",".","0","0.0","7","0","0.0","45","0","0.0","46","0","0.0","91","099903","78","Hardeman County","Wichita Falls","Quanah ISD","099","09"
"-","4.9","<100","-","2.4","<100",".",".",".","0","0.0","1",".",".",".","0","0.0","11","-","3.6","<100","0","0.0","121","-","1.7","<200","0","0.0","1","-","2.5","<100","0","0.0","8",".",".",".","-","1.9","<200","0","0.0","1","-","2.6","<100",".",".",".","0","0.0","18","-","1.1","<100","-","2.3","<100","-","1.7","<200","099903","912","Hardeman County","Wichita Falls","Quanah ISD","099","09"
"-","1.1","<100","0","0.0","177",".",".",".","0","0.0","2",".",".",".","0","0.0","71","0","0.0","226","-","0.4","<300","0","0.0","235","0","0.0","2","-","0.5","<300","0","0.0","1","0","0.0","1","-","0.6","<600","0","0.0","3","0","0.0","19","0","0.0","2","0","0.0","92","-","0.3","<300","-","0.6","<400","-","0.5","<700","100903","712","Hardin County","Beaumont","Kountze ISD","100","05"
"0","0.0","25","0","0.0","58",".",".",".","0","0.0","2",".",".",".","0","0.0","31","0","0.0","95",".",".",".","0","0.0","235","0","0.0","2","0","0.0","66","0","0.0","1",".",".",".","0","0.0","188","0","0.0","2","0","0.0","11",".",".",".","0","0.0","34","0","0.0","102","0","0.0","134","0","0.0","236","100903","78","Hardin County","Beaumont","Kountze ISD","100","05"
"-","1.5","<100","0","0.0","119",".",".",".",".",".",".",".",".",".","0","0.0","40","0","0.0","131","-","0.4","<300",".",".",".",".",".",".","-","0.7","<200",".",".",".","0","0.0","1","-","0.8","<400","0","0.0","1","0","0.0","8","0","0.0","2","0","0.0","58","-","0.5","<200","-","0.9","<300","-","0.7","<500","100903","912","Hardin County","Beaumont","Kountze ISD","100","05"
"-","0.5","<200","5","1.2","419","0","0.0","1","0","0.0","11","0","0.0","10","0","0.0","104","-","0.5","<600","-","0.5","<500","-","0.2","<500","0","0.0","11","-","0.5","<600","0","0.0","16",".",".",".","-","0.5","<1,100","0","0.0","7","0","0.0","82","0","0.0","11","-","0.7","<300","-","0.4","<800","-","0.6","<800","7","0.5","1,429","100904","712","Hardin County","Beaumont","Silsbee ISD","100","05"
"0","0.0","63","-","0.6","<200",".",".",".","0","0.0","4","0","0.0","4","0","0.0","36","-","0.4","<300",".",".",".","-","0.2","<500","0","0.0","4","-","0.5","<300","0","0.0","6",".",".",".","0","0.0","355","0","0.0","1","0","0.0","26","0","0.0","4","-","1.1","<100","-","0.4","<300","-","0.0","<300","-","0.2","<500","100904","78","Hardin County","Beaumont","Silsbee ISD","100","05"
"-","0.8","<200","-","1.6","<300","0","0.0","1","0","0.0","7","0","0.0","6","0","0.0","68","-","0.5","<400","-","0.5","<500","0","0.0","14","0","0.0","7","-","0.5","<400","0","0.0","10",".",".",".","-","0.7","<700","0","0.0","6","0","0.0","56","0","0.0","7","-","0.6","<200","-","0.4","<500","-","0.9","<500","-","0.6","<1,000","100904","912","Hardin County","Beaumont","Silsbee ISD","100","05"
"-","1.8","<200","5","1.8","277",".",".",".",".",".",".",".",".",".","0","0.0","59","-","1.1","<300","-","1.2","<200",".",".",".",".",".",".","-","0.6","<400","0","0.0","1","0","0.0","1","-","0.4","<900","0","0.0","1","0","0.0","46","0","0.0","1","-","1.7","<200","-","0.2","<500","-","0.7","<600","5","0.5","973","100905","712","Hardin County","Beaumont","Hardin-Jefferson ISD","100","05"
"0","0.0","29","0","0.0","98",".",".",".",".",".",".",".",".",".","0","0.0","21","0","0.0","96",".",".",".",".",".",".",".",".",".","0","0.0","121",".",".",".",".",".",".","0","0.0","297","0","0.0","1","0","0.0","16","0","0.0","1","0","0.0","36","0","0.0","147","0","0.0","204","0","0.0","351","100905","78","Hardin County","Beaumont","Hardin-Jefferson ISD","100","05"
"-","2.5","<100","5","2.8","179",".",".",".",".",".",".",".",".",".","0","0.0","38","-","1.8","<200","-","1.2","<200",".",".",".",".",".",".","-","1.0","<200","0","0.0","1","0","0.0","1","-","0.6","<600",".",".",".","0","0.0","30",".",".",".","-","2.4","<100","-","0.3","<300","-","1.2","<400","5","0.8","622","100905","912","Hardin County","Beaumont","Hardin-Jefferson ISD","100","05"
"-","1.7","<200","8","1.6","488",".",".",".","0","0.0","8",".",".",".","0","0.0","105","-","0.4","<500","0","0.0","197","-","0.9","<200","0","0.0","8","5","0.7","719","-","7.1","<100","0","0.0","2","-","0.5","<1,700","0","0.0","8","0","0.0","100","0","0.0","12","0","0.0","6","-","0.7","<900","-","0.3","<900","9","0.5","1,770","100907","712","Hardin County","Beaumont","Lumberton ISD","100","05"
"0","0.0","48","-","1.0","<300",".",".",".","0","0.0","2",".",".",".","0","0.0","32","0","0.0","183",".",".",".","-","0.9","<200","0","0.0","3","-","0.4","<300","0","0.0","4","0","0.0","1","-","0.3","<600","0","0.0","4","0","0.0","48","0","0.0","3","0","0.0","2","-","0.6","<400","-","0.0","<400","-","0.3","<700","100907","78","Hardin County","Beaumont","Lumberton ISD","100","05"
"-","2.3","<200","-","2.1","<300",".",".",".","0","0.0","6",".",".",".","0","0.0","73","-","0.7","<300","0","0.0","197",".",".",".","0","0.0","5","-","0.8","<500","-","10.0","<100","0","0.0","1","-","0.6","<1,100","0","0.0","4","0","0.0","52","0","0.0","9","0","0.0","4","-","0.7","<600","-","0.6","<600","-","0.6","<1,200","100907","912","Hardin County","Beaumont","Lumberton ISD","100","05"
"0","0.0","43","7","8.0","87",".",".",".",".",".",".",".",".",".","0","0.0","20","-","3.7","<200","5","3.0","168","8","2.8","281","0","0.0","1","-","2.8","<200","0","0.0","3",".",".",".","-","2.6","<300",".",".",".","-","25.0","<100",".",".",".",".",".",".","-","2.8","<200","-","2.9","<200","8","2.8","281","100908","712","Hardin County","Beaumont","West Hardin County CISD","100","05"
"0","0.0","19","0","0.0","27",".",".",".",".",".",".",".",".",".","0","0.0","2","0","0.0","43",".",".",".","0","0.0","94","0","0.0","1","0","0.0","51","0","0.0","1",".",".",".","0","0.0","92",".",".",".","0","0.0","1",".",".",".",".",".",".","0","0.0","44","0","0.0","50","0","0.0","94","100908","78","Hardin County","Beaumont","West Hardin County CISD","100","05"
"0","0.0","24","7","11.7","60",".",".",".",".",".",".",".",".",".","0","0.0","18","-","6.3","<100","5","3.0","168","8","4.3","187",".",".",".","-","4.4","<100","0","0.0","2",".",".",".","-","3.8","<200",".",".",".","-","33.3","<100",".",".",".",".",".",".","-","4.1","<100","-","4.5","<100","8","4.3","187","100908","912","Hardin County","Beaumont","West Hardin County CISD","100","05"
"0","0.0","3","0","0.0","35",".",".",".","0","0.0","65",".",".",".",".",".",".","0","0.0","79",".",".",".","0","0.0","81","0","0.0","37","0","0.0","74",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","81",".",".",".",".",".",".","0","0.0","41","0","0.0","40","0","0.0","81","101802","712","Harris County","Houston","Ser-Ninos Charter School","101","04"
"0","0.0","3","0","0.0","35",".",".",".","0","0.0","65",".",".",".",".",".",".","0","0.0","79",".",".",".","0","0.0","81","0","0.0","37","0","0.0","74",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","81",".",".",".",".",".",".","0","0.0","41","0","0.0","40","0","0.0","81","101802","78","Harris County","Houston","Ser-Ninos Charter School","101","04"
"0","0.0","2","0","0.0","13",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","7",".",".",".","0","0.0","6",".",".",".","0","0.0","12",".",".",".",".",".",".","0","0.0","28",".",".",".","0","0.0","13","0","0.0","1","0","0.0","3","0","0.0","31","0","0.0","14","0","0.0","45","101803","712","Harris County","Houston","West Houston Charter School","101","04"
"0","0.0","2","0","0.0","13",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","7",".",".",".","0","0.0","6",".",".",".","0","0.0","12",".",".",".",".",".",".","0","0.0","28",".",".",".","0","0.0","13","0","0.0","1","0","0.0","3","0","0.0","31","0","0.0","14","0","0.0","45","101803","78","Harris County","Houston","West Houston Charter School","101","04"
"0","0.0","72","24","4.1","579","0","0.0","6","-","3.0","<200",".",".",".",".",".",".","10","2.0","504","0","0.0","25","26","2.9","889","-","3.1","<100","14","2.7","520",".",".",".",".",".",".","0","0.0","7","0","0.0","3","26","3.1","846","0","0.0","1","0","0.0","34","15","3.3","452","11","2.5","439","26","2.9","891","101804","712","Harris County","Houston","George I Sanchez Charter","101","04"
"0","0.0","16","-","2.6","<200",".",".",".","-","2.7","<100",".",".",".",".",".",".","-","1.0","<200",".",".",".","-","2.1","<200","0","0.0","25","-","2.2","<100",".",".",".",".",".",".","0","0.0","3","0","0.0","1","-","2.2","<200",".",".",".","0","0.0","7","-","3.0","<200","-","1.1","<100","-","2.1","<200","101804","78","Harris County","Houston","George I Sanchez Charter","101","04"
"0","0.0","56","-","4.5","<500","0","0.0","6","-","3.2","<100",".",".",".",".",".",".","-","2.2","<500","0","0.0","25","-","3.2","<700","-","4.2","<100","-","2.8","<500",".",".",".",".",".",".","0","0.0","4","0","0.0","2","-","3.3","<700","0","0.0","1","0","0.0","27","-","3.4","<400","-","2.9","<400","-","3.1","<700","101804","912","Harris County","Houston","George I Sanchez Charter","101","04"
"0","0.0","52","-","0.9","<200",".",".",".",".",".",".",".",".",".",".",".",".","0","0.0","197",".",".",".","-","0.3","<400",".",".",".","0","0.0","149","0","0.0","2",".",".",".","0","0.0","2","0","0.0","1","0","0.0","58","0","0.0","1","-","0.4","<300","-","0.0","<200","-","0.7","<200","-","0.3","<400","101805","712","Harris County","Houston","Girls & Boys Prep Academy","101","04"
